date,v001,v002,v003,v004,v000,average_c,average_k,v001_lb,v002_lb,v003_lb,v004_lb,v001_ub,v002_ub,v003_ub,v004_ub,v000_lb,v000_ub,average_c_lb,average_c_ub,average_k_lb,average_k_ub
2024-03-13,1.8576883613727945e-6,0.9905924167163912,0.006203487372612509,0.0031729835573768702,2.9254665258049428e-5,1.0,1.8460348857660842,3.9897583935560723e-7,0.989383269910569,0.00554190505424885,0.0026054342094420746,5.584375770452573e-6,0.9913397904243184,0.007049659987388898,0.003825257477222718,2.153952747940835e-5,4.248142968121815e-5,0.9999999999999999,1.0,1.808482650231566,1.8888567881350138
2024-03-14,1.565281691937098e-6,0.9911771435431229,0.00581903087877844,0.0029775305997620954,2.472969664457647e-5,1.0,1.8462572267505162,3.287525132518068e-7,0.9900128673995647,0.005191026184337475,0.002438881351250029,4.796920529481067e-6,0.9918957715473996,0.006625717233828659,0.0035992024694738367,1.8099717454367337e-5,3.6103601752102144e-5,0.9999999999999999,1.0,1.8087047015940625,1.8890793560594366
2024-03-15,1.3188576321243927e-6,0.9917255509193335,0.005458207752918342,0.002794018528800062,2.0903941316041674e-5,1.0,1.8464655458475083,2.7088029808151286e-7,0.990605153793323,0.004856664084051887,0.00228289472418239,4.120367844787678e-6,0.9924161052816862,0.0062270388678273055,0.0033863840597343317,1.5208749327699778e-5,3.068225934399482e-5,0.9999999999999999,1.0,1.808912784302946,1.8892874782687192
2024-03-16,1.1111942739693552e-6,0.9922399007124058,0.005119588741470528,0.0026217298542390065,1.7669497610728335e-5,1.0,1.846660748877905,2.2318884841394562e-7,0.9911623477835961,0.004542391909902518,0.0021368139623823136,3.5391253584038704e-6,0.9929030782421263,0.005852146610086864,0.0031860416523779296,1.277915675046426e-5,2.607416837896448e-5,1.0,1.0,1.809107805310933,1.889482109129705
2024-03-17,9.362020362387885e-7,0.9927223118711832,0.004801828122627357,0.0024599887189267534,1.4935085226541744e-5,1.0,1.8468436794591812,1.8388873538899562e-7,0.991686533660421,0.0042483273430787265,0.0020000187272414547,3.0397876656911176e-6,0.9933588291312024,0.005499645397949744,0.002998650659188759,1.0737389991022361e-5,2.2157501085251496e-5,0.9999999999999999,1.0,1.8092906081736164,1.88966413689965
2024-03-18,7.887465347550824e-7,0.9931747699020371,0.004503659191063957,0.0023081586692724285,1.2623491091656724e-5,1.0,1.8470151238665293,1.5150469680856411e-7,0.9921796699701849,0.00397318722598153,0.001871926440052051,2.610830612770273e-6,0.993785358634127,0.005168219104387926,0.0028247553288825627,9.021606529602266e-6,1.8828645664936694e-5,0.9999999999999999,1.0,1.8094619781577865,1.8898343888262337
2024-03-19,6.644990741837792e-7,0.9935991356358186,0.004223889938208085,0.0021656405204915617,1.0669406407592952e-5,1.0,1.8471758154285394,1.2482056017492993e-7,0.9926435975256815,0.003715767828955745,0.0017519901219073502,2.2423481214956537e-6,0.9941845385856916,0.004856626425057285,0.002660868620028817,7.579811373448209e-6,1.5999489623497176e-5,1.0,1.0,1.8096226468465821,1.889993635772925
2024-03-20,5.598104726096803e-7,0.9939971533514372,0.003961398926667116,0.0020318703162005417,9.017595222426955e-6,0.9999999999999999,1.847326438512514,1.028338028742986e-7,0.9930800468300858,0.003474940197891265,0.0016396963388621922,1.925825666705853e-6,0.9945581204738722,0.004563696934340487,0.002506423206560226,6.368291957770111e-6,1.3595106800878831e-5,0.9999999999999999,1.0,1.809773296301393,1.8901425964248373
2024-03-21,4.7160459210173723e-7,0.9943704583140939,0.0037151313561172065,0.0019063173812514627,7.6213439452743614e-6,0.9999999999999999,1.8474676321469694,8.471806747885161e-8,0.9934906449693002,0.003249645739144442,0.0015345632498514183,1.653945333905461e-6,0.9949077433378155,0.004288327309854538,0.0023608829063620786,5.350301155782056e-6,1.155178842571214e-5,0.9999999999999999,1.0,1.8099145628323838,1.8902819411226046
2024-03-22,3.972885090689325e-7,0.9947205837795376,0.0034840953169195527,0.0017884824661602362,6.441148873492786e-6,1.0,1.8475999933224458,6.979224273512695e-8,0.9938769220206675,0.0030388920346909654,0.0014361387544703965,1.4204180807822838e-6,0.995234941111418,0.004029477723722973,0.002223741091926139,4.494949193523112e-6,9.815367251642115e-6,0.9999999999999999,1.0,1.8100470404226443,1.8904122953654103
2024-03-23,3.3467673284005147e-7,0.9950489675099599,0.0032673582269154623,0.0016778959810571875,5.443605334609636e-6,0.9999999999999999,1.8477240800062922,5.749496273082981e-8,0.9942403170204627,0.002841748879797282,0.0013439987374289756,1.2198394272524121e-6,0.9955411494581248,0.003786168397965006,0.0020945191672145556,3.7762714538702724e-6,8.339791346623215e-6,0.9999999999999999,1.0,1.8101712838450033,1.8905342430188106
2024-03-24,2.8192728259362094e-7,0.9953569578421487,0.003064043446228144,0.0015741163167616557,4.60046757888577e-6,1.0,1.8478404139023739,4.736357670767133e-8,0.9945821835277651,0.002657344535059426,0.001257745406280238,1.047565318470189e-6,0.9958277121377879,0.003560079138554166,0.0019727651099954906,3.1724443229075305e-6,7.085910486037683e-6,1.0,1.0,1.810287811505476,1.8906483292583118
2024-03-25,2.3748777261194833e-7,0.9956458193441999,0.002873327064433598,0.0014767282503345184,3.887853259443297e-6,1.0,1.847949482982647,3.901680724754537e-8,0.9949037948181269,0.002484862184373441,0.001177005718884129,8.996053542792188e-7,0.9960958869422233,0.0033498861726364904,0.0018580520785771379,2.6651256478382734e-6,6.0204435812227786e-6,0.9999999999999999,1.0,1.8103971080429053,1.8907550632756913
2024-03-26,2.000499432660132e-7,0.995916738093313,0.0026944348541290994,0.0013853414322818787,3.2855703326895025e-6,1.0,1.8480517438140907,3.214045109875497e-8,0.9952063487368568,0.0023235365902431375,0.001101429896981294,7.725309663584955e-7,0.9963468512324917,0.0031520464550839227,0.0017499770815993106,2.238900043027847e-6,5.115100228381131e-6,0.9999999999999999,1.0,1.8104996267106035,1.8908549207716416
2024-03-27,1.6851131816896267e-7,0.9961708266039302,0.0025266393847034226,0.0012995889524581364,2.7765475900665137e-6,1.0,1.848147623701541,2.6475589695483228e-8,0.9954909722385756,0.0021726509377755577,0.0010306900222139402,6.633964590538148e-7,0.996581707107728,0.0029658405544676137,0.0016481597093312358,1.8808124317981623e-6,4.3458334509915986e-6,0.9999999999999999,1.0,1.8105957915625388,1.890948346255381
2024-03-28,1.4194287336872906e-7,0.9964091284325991,0.002369257289979054,0.00121912598163784,2.346352910631566e-6,1.0,1.848237522664425,2.1808869571112145e-8,0.995758725636997,0.002031533858743019,0.0009644787109298264,5.696711187246518e-7,0.9968014862325945,0.002790590173319877,0.0015522409247618635,1.5799758061874059e-6,3.692204096905627e-6,0.9999999999999999,1.0,1.810685999463829,1.8910357551694124
2024-03-29,1.195617780581635e-7,0.9966326224834492,0.0022216466833374885,0.0011436284856850638,1.9827857502541235e-6,1.0,1.8483218152632255,1.796448977996305e-8,0.9960106065864798,0.0018995566271866084,0.0009025078641352439,4.891808455863302e-7,0.9970071543479568,0.002625655885920618,0.001461881912647225,1.3272414327580861e-6,3.136840260875573e-6,1.0,1.0,1.8107706219428688,1.891117535855431
2024-03-30,1.0070841296031118e-7,0.9968422270359455,0.002083204713940683,0.0010727920092398083,1.675532461109519e-6,1.0,1.8484008522896103,1.4797596940896311e-8,0.9962475538148501,0.001776130518185745,0.0008445074890171341,4.2005797687137983e-7,0.9971996154872509,0.002470434989762877,0.001376762984591797,1.114921576506056e-6,2.6649775576315093e-6,1.0,1.0,1.8108500069003655,1.891194051375563
2024-03-31,8.482699644743626e-8,0.9970388035146659,0.0019533652577135444,0.0010063305258573216,1.4158747668746585e-6,1.0,1.848474962332566,1.21888409315067e-8,0.9964704506251321,0.0016607043216106281,0.0007902245885281273,3.606981553408014e-7,0.9973797159190844,0.0023243594663295195,0.0012965825381819548,9.365563965468837e-7,2.2640681842656107e-6,1.0,1.0,1.8109244801887303,1.8912656412015045
